match_id,source_id,canonical_item_id,deck,hebrew,italian,match_type,match_confidence,context_excerpt,review_status
streetwise_unmatched_b2971362a83cf9fe,streetwise_episode_a21db1a4b17ae28f,,,,,unmatched_hebrew_page,low,"תאומים are twins, from the root תאמ which is used in Hebrew for anything to do with matching, suiting, fitting, and coordinating. Let's learn how to use this family of words in our",source_only
streetwise_match_b77921f0f27dcf6d,streetwise_episode_52415927babe9630,cclex_d9f2675f4911a129,Blue,לשרת,servire; offrire,exact_lexical_entry,high,Lesharet – To serve – לשרת,draft_unverified
streetwise_match_9a1e98c74b5f1594,streetwise_episode_dca3c4388b642914,cclex_50cd2d6fce29ec25,Lime,אני אוכל,io (m.) - presente di mangiare,normalized_hebrew_phrase,medium,כאשר כש כשבאתי הביתה כשהלב בוכה אמא שלי לראות את האור פגשתי את דני אני אוכל תפוח אני אוכל את התפוח הייתי רוצה להיות מלך שלך אני רוצה קפוצ ינו בבקשה אפשר כיסא אפשר לד...,draft_unverified
streetwise_match_b344f0a6c36e400b,streetwise_episode_dca3c4388b642914,cclex_2f1fa2ab4faddaa5,Lime,אני רוצה,io (m.) - presente di volere,normalized_hebrew_phrase,medium,...א שלי לראות את האור פגשתי את דני אני אוכל תפוח אני אוכל את התפוח הייתי רוצה להיות מלך שלך אני רוצה קפוצ ינו בבקשה אפשר כיסא אפשר לדבר עם אלכס אפשר יותר לאט מאין אתה מאיפה אתה בבית בבי,draft_unverified
streetwise_match_035a7a10229b9059,streetwise_episode_dca3c4388b642914,cclex_87fbb2b82ad4f222,Lime,אני הולך,io (m.) - presente di andare,normalized_hebrew_phrase,medium,...וצה קפוצ ינו בבקשה אפשר כיסא אפשר לדבר עם אלכס אפשר יותר לאט מאין אתה מאיפה אתה בבית בבית אני הולך לבית של חבר אני הולך לבית של אייל כשתגיעי לבית שלו אני נוסע לחופש שבע בנות חמישה חצי,draft_unverified
streetwise_match_c6fc3bd1abed01ba,streetwise_episode_47814a4e7323711a,cclex_e01afab7f2f99c6a,Orange,בטוח,sicuro (agg. masch. sing.),exact_lexical_entry,high,"Batu'ach – Safe, secure – בטוח",draft_unverified
streetwise_match_c0283162cedbb5bc,streetwise_episode_47814a4e7323711a,cclex_5d7bb47c0b961a0a,Green,ביטחון,fiducia / sicurezza,exact_lexical_entry,high,Bitachon – Security – ביטחון,draft_unverified
streetwise_match_99b7a238cee55d53,streetwise_episode_08153715a5b5b871,cclex_818cd0328135e3ec,Orange,נוסע,viaggiare (masch. sing.),exact_lexical_entry,high,Nose'a – Passenger –נוסע,draft_unverified
streetwise_unmatched_26f4f42483f32d76,streetwise_episode_54788f93084fe0ea,,,,,unmatched_hebrew_page,low,The Hebrew word ילד – 'child' – comes from the root 'y.l.d' – י.ל.ד – which has made a huge career for itself in Semitic languages. This is a great example of how one root behaves ,source_only
streetwise_match_5ed74776afb723f5,streetwise_episode_63ecec34cf02c8fc,cclex_49efc7e4b4549c3f,Red,מספיק,abbastanza / sufficiente,exact_lexical_entry,high,"Maspik – Sufficient, just about – מספיק",draft_unverified
streetwise_match_405ffdc524f485f3,streetwise_episode_63ecec34cf02c8fc,cclex_e49be0f2ea4c14b4,Indigo,בלתי נסבל,insopportabile,exact_lexical_entry,high,Bilti nisbal – Unbearable – בלתי נסבל,draft_unverified
streetwise_match_1f1b307f17bc1a5b,streetwise_episode_63ecec34cf02c8fc,cclex_d258386f8f0bd019,Purple,בלתי נסבל,insopportabile; intollerabile,exact_lexical_entry,high,Bilti nisbal – Unbearable – בלתי נסבל,draft_unverified
streetwise_match_e863feb5c731f9c7,streetwise_episode_9845058e1d3200ac,cclex_ccba82005f74d08c,Red,עוד משהו,qualcos'altro?,exact_lexical_entry,high,Od mashehu? – Anything else? – עוד משהו,draft_unverified
streetwise_match_72e5a8a8b1ee136f,streetwise_episode_9845058e1d3200ac,cclex_8c5b43e0c5976483,Red,עוד לא,non ancora,normalized_hebrew_phrase,medium,...בר איתי בעוד יומיים עוד מעט כל עוד כל עוד עולה הבוקר כל עוד הוא מדבר ככה אני לא אדבר איתו עוד לא תמו כל פלאייך עוד לא אכלתי איך אדע ועודני ילד,draft_unverified
streetwise_match_c8c07a78b23fd97c,streetwise_episode_9845058e1d3200ac,cclex_3a8cec3699b1ba49,Orange,עוד מעט,"tra pochissimo, tra un attimo",exact_lexical_entry,high,Od me'at – In a bit – עוד מעט,draft_unverified
streetwise_match_84986f58d8680c04,streetwise_episode_9845058e1d3200ac,cclex_1c6af91f2529a1cd,Orange,עוד פעם,ancora / un'altra volta,normalized_hebrew_phrase,medium,...אפשר עוד חלב מה עוד ביקשת מה עוד בבקשה עוד משהו מה עוד אתה רוצה גם קפה מי עוד בא תגידי לי עוד פעם עוד הפעם אתה עוד תגלה את העולם יש עוד זמן יש עדיין זמן דבר איתי בעוד יומיים עוד מעט כ,draft_unverified
streetwise_match_d034e2181d896d4d,streetwise_episode_9845058e1d3200ac,cclex_d2a5bc227d20810f,Lime,אתה רוצה,tu (m.) - presente di volere,normalized_hebrew_phrase,medium,עוד כן עוד טיפה אפשר עוד חלב מה עוד ביקשת מה עוד בבקשה עוד משהו מה עוד אתה רוצה גם קפה מי עוד בא תגידי לי עוד פעם עוד הפעם אתה עוד תגלה את העולם יש עוד זמן יש עדיין זמן...,draft_unverified
streetwise_match_8538918d84a946e6,streetwise_episode_881fbe70a965ff24,cclex_3eba00dbeee3560c,Lime,אני לומד ת,io (f.) - presente di studiare,normalized_hebrew_phrase,medium,לקפוץ למים אני רוצה לדבר בעברית אני לומד ת עברית אני חייב ת,draft_unverified
streetwise_match_d558ee4434e2898a,streetwise_episode_881fbe70a965ff24,cclex_2f1fa2ab4faddaa5,Lime,אני רוצה,io (m.) - presente di volere,normalized_hebrew_phrase,medium,לקפוץ למים אני רוצה לדבר בעברית אני לומד ת עברית אני חייב ת,draft_unverified
streetwise_match_8c1ca5f9264dbfe3,streetwise_episode_881fbe70a965ff24,cclex_4922dd64bb17d21f,Lime,אני לומד,io (m.) - presente di studiare,normalized_hebrew_phrase,medium,לקפוץ למים אני רוצה לדבר בעברית אני לומד ת עברית אני חייב ת,draft_unverified
streetwise_match_a23d0eb1f938ab93,streetwise_episode_9125d0ea00d183b4,cclex_9d9e1f36f9da45a9,Green,מזמן,molto tempo fa,exact_lexical_entry,high,Mizman – Long ago – מזמן – من زمان,draft_unverified
streetwise_match_011eaeffbaf44570,streetwise_episode_9125d0ea00d183b4,cclex_3ffc22d20ae57dfc,Green,בזמן האחרון,ultimamente / recentemente,exact_lexical_entry,high,Ba-zman ha-acharon – Lately – בזמן האחרון,draft_unverified
streetwise_match_6ca5945b821de205,streetwise_episode_9125d0ea00d183b4,cclex_2d8f22b725cb12c1,Dark Green,להזמין,invitare,exact_lexical_entry,high,"Lehazmin – To invite, book, reserve, order – להזמין",draft_unverified
streetwise_match_b6ddbd5fa6865bc8,streetwise_episode_9125d0ea00d183b4,cclex_b2fca99f961b3e46,Dark Green,מוזמן,invitato (m.),exact_lexical_entry,high,Muzman – Invited/booked/reserved – מוזמן,draft_unverified
streetwise_match_411dfb5f08e8a166,streetwise_episode_9125d0ea00d183b4,cclex_33a657fcff01fe47,Dark Green,מזומן,contanti,exact_lexical_entry,high,Mezuman – Summoned/cash – מזומן,draft_unverified
streetwise_unmatched_b628fe3b419455b6,streetwise_episode_4d5c84bcdd1e975d,,,,,unmatched_hebrew_page,low,"How do we give something to someone in Hebrew? To give is לתת, but in some structures it could mean something else entirely. And what is לתת בראש – 'to give in the head'? Guy expla",source_only
streetwise_match_ccea6877cf5262f7,streetwise_episode_448c6c89d3696c61,cclex_0c9aaed1db5f0b56,Red,ממש לא,assolutamente no,normalized_hebrew_phrase,medium,כדאי כדאי לא כדאי כדאי זה לא כדאי כדאי לכם תגיד כדאי לי לקנות נייד חדש ברור כדאי לך ממש לא כדאי לך בלי שום דבר אשר כדאי למות למענו כדאי לראות את הסרט הזה כדאי להיות נחמד כדאי לכם ל...,draft_unverified
streetwise_match_3323e054d0758f77,streetwise_episode_a12be342c58bcd6a,cclex_a0facc51fbfac6f8,Pink,פתאום,all'improvviso,exact_lexical_entry,high,Pit'om -Suddenly – פתאום,draft_unverified
streetwise_match_9a14bd1377b392af,streetwise_episode_8481f2dee7e99028,cclex_effb51b27d7795c2,Lime,אתה שולח,tu (m.) - presente di mandare,normalized_hebrew_phrase,medium,...ר קיבלתי אימייל קצר ונחמד אימיילים מיילים דואר אלקטרוני דואל לא שולחים מסרון בנהיגה מסרון אתה שולח הודעה לסמס למישהו להסתמס הסתמסנו כמה שעות לשלוח הודעה שלחתי לו הודעה יישום יישומון א,draft_unverified
streetwise_match_70ead332da8dfb4c,streetwise_episode_8c827428bc6d1214,cclex_20c41e188b1ab8d4,Red,נכון,giusto / corretto,exact_lexical_entry,high,Nachon – נכון – right,draft_unverified
streetwise_match_05a6d0a980235d5d,streetwise_episode_8c827428bc6d1214,cclex_6453c662de384cfb,Red,מה קרה,cosa è successo?,normalized_hebrew_phrase,medium,אהה נכון נו נו כבר וואלה אז מה חדש מה עוד ביקשת אז מה עוד אז מה עוד קורה איתך מה קורה עם מה קרה עם מה עם מה עם אלי מה עם טל תגיד מה עם שי מה עם החבר מה עם הטיול תגיד תגידי תגידו חוץ מ ח.,draft_unverified
streetwise_match_466cabf086f9538b,streetwise_episode_8c827428bc6d1214,cclex_8d0ea44f0fb3dbda,Red,מה קורה,cosa succede? / come va?,normalized_hebrew_phrase,medium,אהה נכון נו נו כבר וואלה אז מה חדש מה עוד ביקשת אז מה עוד אז מה עוד קורה איתך מה קורה עם מה קרה עם מה עם מה עם אלי מה עם טל תגיד מה עם שי מה עם החבר מה עם הטיול תגיד תגידי תגי...,draft_unverified
streetwise_match_31cf40d73b2eac77,streetwise_episode_8c827428bc6d1214,cclex_3c9ab1f9c1b4cbf8,Light Blue,תגיד תגידי,dire / raccontare me maschile / uomo femminile / donna,normalized_hebrew_phrase,medium,...ה איתך מה קורה עם מה קרה עם מה עם מה עם אלי מה עם טל תגיד מה עם שי מה עם החבר מה עם הטיול תגיד תגידי תגידו חוץ מ חוץ מזה מה חוץ תגידי מה חוץ מזה אז ככה לא יודע לא יודעת תכל ס אין חדש ,draft_unverified
streetwise_match_f51005ce9f3aed48,streetwise_episode_8c827428bc6d1214,cclex_e3f990208aea71d4,Lime,להאמין,credere (infinito),exact_lexical_entry,high,Leha'amin – להאמין – to believe,draft_unverified
streetwise_match_9789b1131ce107b6,streetwise_episode_aa07de3b40030dc4,cclex_b3ca6509d495fcf6,Blue,ללחוץ ידיים,stringere la mano; dare la mano,exact_lexical_entry,high,lilchots yadayim – To shake hands – ללחוץ ידיים,draft_unverified
streetwise_match_d79890852e753848,streetwise_episode_956612a111d92fc9,cclex_d28fb3830d4a17b7,Lime,הוא רוצה,lui - presente di volere,normalized_hebrew_phrase,medium,...ת נגד בעד אבל בהצבעה מצביע מצביעה סובב אותו על האצבע הקטנה שלו בעשר אצבעות נותנים לו אצבע הוא רוצה את כל היד איצבוע אצבעון,draft_unverified
streetwise_match_592618ffa0f5350d,streetwise_episode_956612a111d92fc9,cclex_2f1fa2ab4faddaa5,Lime,אני רוצה,io (m.) - presente di volere,normalized_hebrew_phrase,medium,...כות השפעה הצבעה למישהו למי עבור מי אתה מצביע הצבעה בבחירות הצבעה על ההחלטה להצביע על משהו אני רוצה להצביע על הגורמים החשובים הצבעה חשאית נגד בעד אבל בהצבעה מצביע מצביעה סובב אותו על ה,draft_unverified
streetwise_unmatched_cb31cfb0ed7e7d8c,streetwise_episode_117a09844cd0c1b1,,,,,unmatched_hebrew_page,low,"Peleg, plagim – Brook, stream – פלג, פלגים",source_only
streetwise_match_2951f0be43ae2cc4,streetwise_episode_417c817d29642de8,cclex_bc7bd29eb3a5b0a3,Orange,אחר כך,dopo / in seguito,exact_lexical_entry,high,Acahar kach –אָחָר כָּךְ,draft_unverified
streetwise_match_c9424d5ac18ef426,streetwise_episode_417c817d29642de8,cclex_fea7c3cdde42aa98,Orange,מזג אוויר,tempo / meteo,exact_lexical_entry,high,Mezeg avir – מֶזֶג אָוִויר,draft_unverified
streetwise_match_3782e8e8298a126d,streetwise_episode_417c817d29642de8,cclex_53bef6032300bf88,Green,חלק,pezzo / parte,exact_lexical_entry,high,Chelek – חֶלֶק,draft_unverified
streetwise_match_67d86b12b9ad0130,streetwise_episode_c660255c12aac2d7,cclex_c722eb639013c291,Lime,אני זוכר,io (m.) - presente di ricordare,normalized_hebrew_phrase,medium,זיכרון לזכור להיזכר הוא זכר אני זוכר אותה הוא אכל הוא כתב הוא הלך הוא זוכר משהו מישהו זכור לי אם תזכרי אותי סיוון תזכור תזכור...,draft_unverified
streetwise_match_122643dd7b2a915c,streetwise_episode_c660255c12aac2d7,cclex_54e0674fb92672fd,Lime,לזכור,ricordare (infinito),exact_lexical_entry,high,Lizkor et – To remember – לזכור,draft_unverified
streetwise_match_34707820b88af34b,streetwise_episode_f14daed43c23041a,cclex_5242ec4668032103,Red,לדבר,parlare (infinito),exact_lexical_entry,high,Ledaber – To speak – לדבר,draft_unverified
streetwise_match_d9ce1b1d8a16dfe4,streetwise_episode_f14daed43c23041a,cclex_86abc8284e0ad31d,Orange,הוא דיבר,lui - passato di parlare,normalized_hebrew_phrase,medium,...הדמעות תגיד תגידי תגידו לי אמור אמרי אמרו סליחה אתה יכול להגיד לי איפה האורז רק אל תגיד ש הוא דיבר רומנית כשהוא היה קטן הוא דיבר עם אייל אתמול הוא אמר מי אמר לך דבר דבר אפשר לדבר עם ב,draft_unverified
streetwise_match_d14da5abdc5707f9,streetwise_episode_f14daed43c23041a,cclex_934b2bac83a67449,Pink,לדבר,parlare (infinito),exact_lexical_entry,high,Ledaber – To speak – לדבר,draft_unverified
streetwise_match_05d027a522eb903a,streetwise_episode_f14daed43c23041a,cclex_3c9ab1f9c1b4cbf8,Light Blue,תגיד תגידי,dire / raccontare me maschile / uomo femminile / donna,normalized_hebrew_phrase,medium,...י לדבר איתך על הכל אני מדבר עם הוא אמר אז מה רצינו להגיד בעצם תגיד לי איך לעצור את הדמעות תגיד תגידי תגידו לי אמור אמרי אמרו סליחה אתה יכול להגיד לי איפה האורז רק אל תגיד ש הוא דיבר ר,draft_unverified
streetwise_match_fb2e451b9b05aa4e,streetwise_episode_f14daed43c23041a,cclex_243ecd6009ec073f,Lime,לדבר,parlare (infinito),exact_lexical_entry,high,Ledaber – To speak – לדבר,draft_unverified
streetwise_match_03b5836260f68b01,streetwise_episode_f14daed43c23041a,cclex_02997554ae317260,Dark Green,...לעצור את,arrestare,normalized_hebrew_phrase,medium,לדבר מדבר רציתי לדבר איתך על הכל אני מדבר עם הוא אמר אז מה רצינו להגיד בעצם תגיד לי איך לעצור את הדמעות תגיד תגידי תגידו לי אמור אמרי אמרו סליחה אתה יכול להגיד לי איפה האורז רק אל תגיד ש,draft_unverified
streetwise_match_68b57fd2c433ac65,streetwise_episode_af968ae40d8dc30b,cclex_540298f375effefd,Pink,יש מצב,può essere / è possibile / forse,normalized_hebrew_phrase,medium,מצב מצבים מה המצב יש מצב אין מצב יש מצב ל יש מצב לעוד כיסא יש מצב לסוכר ובינינו עכשיו אין מצב אין מצב ל אין מצב ל...,draft_unverified
streetwise_match_5f1ac043c1a3e03e,streetwise_episode_af968ae40d8dc30b,cclex_b80d4d192cecd357,Pink,אין מצב,non può essere / è impossibile / non c'è possibilità,normalized_hebrew_phrase,medium,מצב מצבים מה המצב יש מצב אין מצב יש מצב ל יש מצב לעוד כיסא יש מצב לסוכר ובינינו עכשיו אין מצב אין מצב ל אין מצב ל יש מצב ש...,draft_unverified
streetwise_match_4e09280c18e9629d,streetwise_episode_b72d7d85c52d0555,cclex_b8df1a2ccf34fa66,Orange,בעצם,anzi / in realtà (per cambiare idea),exact_lexical_entry,high,Be'etsem – Actually – בעצם,draft_unverified
streetwise_match_d231dd06263dfda1,streetwise_episode_77f11d57165b9685,cclex_06077d96c83ef921,Lime,אני יודע,io (m.) - presente di sapere / conoscere,normalized_hebrew_phrase,medium,...לחץ כל מה שצריך לדעת על אתה צריך אהבה חדשה מי צריך אותך בכלל קפה טורקי בדיוק מה שאתה צריך אני יודע מה אתם צריכים מי צריך את זה מה אתה צריך בחיים תמיד צריך מזל לא צריך לא רוצה לא צריך ,draft_unverified
streetwise_match_3ab2cb37b3b44e0e,streetwise_episode_eb9d17db9bbf9dfd,cclex_5421d7904d785ba7,Lime,להתגעגע,perdere / mancare,exact_lexical_entry,high,Lehitga'age'ah – To miss someone/something – להתגעגע,draft_unverified
streetwise_unmatched_0f086761f0864795,streetwise_episode_f1fc48076aff1c73,,,,,unmatched_hebrew_page,low,"Bchirot – Elections, choices – בחירות",source_only
streetwise_match_5deb6e2122f3ca6c,streetwise_episode_5206db69394d6464,cclex_8eba842cb13b852f,Lime,אתה חושב,tu (m.) - presente di pensare,normalized_hebrew_phrase,medium,פראייר להיות פראייר אתה חושב שאני פראייר יצאת פראייר קחי לך איזה פראייר שליש מחיילי המילואים אנחנו פראיירים פראיירית א...,draft_unverified
streetwise_match_7a544bd93effe407,streetwise_episode_02f35074211fa0d4,cclex_0213ba097ec5fc56,Green,ריח,odore,exact_lexical_entry,high,Re’ach – רֵיחַ,draft_unverified
streetwise_match_0f6a0c22e22a9ef6,streetwise_episode_d7a01a12f09948ad,cclex_892cdc0ecd9c6dc4,Lime,אני עושה,io (m.) - presente di fare,normalized_hebrew_phrase,medium,דאג אל תדאג אל תדאגי אל תדאגו אל תדאג אל תדאגי לי אמא אל תדאגו לי אבא אני עושה חיים אין לך מה לדאוג מישהו דואג לי שם למעלה מי דואג לבירות דאגה אל דאגה זה סקר מדאיג להדא...,draft_unverified
streetwise_match_8410f9ccd62ebda3,streetwise_episode_bc36b7824d62a834,cclex_b92425f0aade2007,Light Blue,כאילו,like fake,exact_lexical_entry,high,"The Hebrew word כאילו is one of the words you'll hear most on the streets of Tel Aviv. It means 'as if,' but lots of Israelis use it in the same way we use 'kinda,' or 'like' in En",draft_unverified
streetwise_match_a4153108f20c0f3e,streetwise_episode_1d66ac660d0ff69c,cclex_22af2bf7efecdcce,Red,באמת,davvero,exact_lexical_entry,high,Be-emet – Really? / really – באמת,draft_unverified
streetwise_match_12493803038482c9,streetwise_episode_1d66ac660d0ff69c,cclex_bc7bd29eb3a5b0a3,Orange,אחר כך,dopo / in seguito,normalized_hebrew_phrase,medium,...ת תרגישי טוב עם עצמך מה החיים האלה בלי לאהוב באמת ומקרוב באמת באמת תודה רבה נו באמת ומייד אחר כך בזמן אמת מכונת אמת אמת או חובה גבר אמיתי אמיתי אחי לאמת לאמת פרטים אימות לאימות,draft_unverified
streetwise_match_33a2e867769368f0,streetwise_episode_16bcf2df14024679,cclex_2f6c9a7d8c238007,Red,לא ממש,non davvero,normalized_hebrew_phrase,medium,...ולד דווקא בבוקר אני דווקא בסדר למה לקחת דווקא אותך לתפקיד דווקא שחור מכל הצבעים הוא דווקא לא ממש רצה דווקא לא היה כזה נורא דווקא יש לי חלב היום,draft_unverified
streetwise_match_239ca2de7c6dd89b,streetwise_episode_16bcf2df14024679,cclex_e313a12ba7442343,Blue,לאו דווקא,non necessariamente; non specificamente,exact_lexical_entry,high,Lav davka – Not necessarily – לאו דווקא,draft_unverified
streetwise_match_7db9b16f490a90f0,streetwise_episode_16bcf2df14024679,cclex_6f2107bacaa67359,Lime,לאו דווקא,non necessariamente,exact_lexical_entry,high,Lav davka – Not necessarily – לאו דווקא,draft_unverified
streetwise_match_589908f413645d5e,streetwise_episode_16bcf2df14024679,cclex_50cd2d6fce29ec25,Lime,אני אוכל,io (m.) - presente di mangiare,normalized_hebrew_phrase,medium,...קא איתך למה עכשיו דווקא כשטוב לי את כל כך משונה להרגיז להכעיס לעשות דווקא לאו דווקא דווקא אני אוכל שוקולד בבוקר אני דווקא אוכל שוקולד בבוקר אני אוכל דווקא שוקולד בבוקר אני אוכל שוקולד,draft_unverified
streetwise_match_cc8091d65d3e6c6e,streetwise_episode_16bcf2df14024679,cclex_e09683599909fd35,Indigo,לאו דווקא,non necessariamente,exact_lexical_entry,high,Lav davka – Not necessarily – לאו דווקא,draft_unverified
streetwise_match_ce7e9049f1e6f626,streetwise_episode_4aa617b952212c10,cclex_18e1666ab59ed622,Yellow,"סופ""ש",fine settimana / weekend,exact_lexical_entry,high,"Sofash (Sof shavoo'a) – Weekend – סופ""ש",draft_unverified
streetwise_unmatched_f7c5b09bab4dbb5f,streetwise_episode_8a4eb6055df3f372,,,,,unmatched_hebrew_page,low,"The Hebrew word חיים, life, is so widely used that we just had to give it its own episode.",source_only
streetwise_unmatched_5bcfcedeae36f5fb,streetwise_episode_a2af22596979a98d,,,,,unmatched_hebrew_page,low,"The Hebrew word מת means dying and the word למות means to die. Today, Guy teaches us to use these words to mean 'cool' and 'happy.'",source_only
streetwise_match_81b077e059303673,streetwise_episode_561719c696a699f0,cclex_48c6ecacc5afccf0,Red,בא לי שוקולד,mi viene voglia di cioccolato,exact_lexical_entry,high,Ba li shokolad – I feel like chocolate – בא לי שוקולד,draft_unverified
streetwise_match_93c18155d8feb003,streetwise_episode_561719c696a699f0,cclex_b3e25ced92a7f175,Yellow,מה לעשות,che fare?,normalized_hebrew_phrase,medium,...ן להם להן לכם להם יש לי חדר משלי יש לי כלב אין לי כלב מה יש לכם היום מה יש לך היום אין לך מה לעשות בחיים בא לי שוקולד בא לי שתיקח אותי בא לי ללכת בא לי טוב השוקולד הזה אתה לא בא לי טו,draft_unverified
streetwise_match_be30b2b7d70f8b4d,streetwise_episode_a5e4d08d46b27e8a,cclex_b0c3f1b5dde0ecbd,Red,לא נכון,sbagliato / non corretto,normalized_hebrew_phrase,medium,...אתה שם סתם שני אנשים סתם רציתי לומר לך שוב סתם בא לי סתם משהו קטן את סתם בלונדינית סתם זה לא נכון אנחנו לא במזרח התיכון סתאאאאם סתם יצאתי מהבית עכשיו הכל נראה נורא סתמי מכולם קיבלתי ת,draft_unverified
streetwise_match_0c860d39c0c550e5,streetwise_episode_f9ed949341db1b4f,cclex_8bc704dc6b94bc7b,Red,גם אני,anche io,normalized_hebrew_phrase,medium,...ה נכון שאת כאן מצטער על המילים הלא נכונות המילים הנכונות כן נכון לא נכון כן נכון כן הלכתי גם אני רוצה לחיות נכון אם הבנתי נכון שלא תבינו אותי לא נכון עכשיו זה מרגיש נכון הוא מרגיש אהב,draft_unverified
streetwise_match_de7204fce13dd96d,streetwise_episode_f9ed949341db1b4f,cclex_20c41e188b1ab8d4,Red,נכון,giusto / corretto,exact_lexical_entry,high,"Nachon – Right, correct, true – נכון",draft_unverified
streetwise_match_792c8062a80ea27f,streetwise_episode_f9ed949341db1b4f,cclex_b0c3f1b5dde0ecbd,Red,לא נכון,sbagliato / non corretto,normalized_hebrew_phrase,medium,...ון נכון ש נכון נכון את יפה נכון שאת כאן מצטער על המילים הלא נכונות המילים הנכונות כן נכון לא נכון כן נכון כן הלכתי גם אני רוצה לחיות נכון אם הבנתי נכון שלא תבינו אותי לא נכון עכשיו זה,draft_unverified
streetwise_match_cb1c395c2835ee2e,streetwise_episode_f9ed949341db1b4f,cclex_2f1fa2ab4faddaa5,Lime,אני רוצה,io (m.) - presente di volere,normalized_hebrew_phrase,medium,...כון שאת כאן מצטער על המילים הלא נכונות המילים הנכונות כן נכון לא נכון כן נכון כן הלכתי גם אני רוצה לחיות נכון אם הבנתי נכון שלא תבינו אותי לא נכון עכשיו זה מרגיש נכון הוא מרגיש אהבה ה,draft_unverified
streetwise_unmatched_a1f1e65ada390b71,streetwise_episode_27eb9896091d2a8b,,,,,unmatched_hebrew_page,low,"Lehitraot – See you, until we see each other – להתראות",source_only
streetwise_match_d4b3585e9e79f845,streetwise_episode_da48df3a2b83b053,cclex_bf6fcb8ea7acd704,Red,מה,che cosa / cosa,exact_lexical_entry,high,Maaa? – ?מַה,draft_unverified
streetwise_match_8c08575842132c5d,streetwise_episode_da48df3a2b83b053,cclex_8d0ea44f0fb3dbda,Red,מה קורה,cosa succede? / come va?,normalized_hebrew_phrase,medium,מה העניינים עניין בסדר אז מה קורה הכל טוב כן אחי אז מה נשמע אז מה מה מה חדש אין חדש אין כל חדש תחת השמש מה חדש אין חדש יש ח...,draft_unverified
streetwise_match_0902706c6c029eb6,streetwise_episode_8981d86beaa5b4c4,cclex_5946f3b11341d69f,Light Blue,תחזרי אליי,rispondimi / ricontattami,exact_lexical_entry,high,Tachzor/Tachzeri elai – Get back to me – תחזרי אליי,draft_unverified
streetwise_match_fc86f6eab169f2b0,streetwise_episode_8981d86beaa5b4c4,cclex_3ebc90d2b9e0169e,Green,להתעורר,svegliarsi,exact_lexical_entry,high,Lehit'orer – To wake up – להתעורר,draft_unverified
streetwise_match_0d89aa14895ef780,streetwise_episode_8981d86beaa5b4c4,cclex_2db170421a729487,Dark Green,יחס,relazione,exact_lexical_entry,high,"Yachas – Treatment, attitude, attention – יחס",draft_unverified
streetwise_match_e9964ddbff51533c,streetwise_episode_5e30f19e2119cc09,cclex_951b0027482d7221,Red,ערב טוב,buonasera,exact_lexical_entry,high,Erev tov – Good evening – ערב טוב,draft_unverified
streetwise_match_11de8095d0c3391a,streetwise_episode_5e30f19e2119cc09,cclex_9af6bd7986371dca,Red,לילה טוב,buonanotte,exact_lexical_entry,high,Laila tov – Good night – לילה טוב,draft_unverified
streetwise_match_832756800dc3284e,streetwise_episode_fa749e999ff01b36,cclex_9c86ce5699baa413,Red,יפה,bello (m. sing.),exact_lexical_entry,high,"Yafé, yafa – Beautiful – יפה",draft_unverified
streetwise_unmatched_c67c25676d63ebcf,streetwise_episode_5bbc74cad7321709,,,,,unmatched_hebrew_page,low,"The word זַיִן, which is also how we say the 7th letter of the Hebrew alphabet, is defined as the male reproductive organ. It is a word we hear a lot in Hebrew because it is in man",source_only
streetwise_match_82402871f1d942f8,streetwise_episode_8411989f54672ee3,cclex_b5dd361bd97382d8,Indigo,פסקה,paragrafo,exact_lexical_entry,high,Piska – Paragraph – פסקה,draft_unverified
streetwise_unmatched_1cc50e8689f3c78a,streetwise_episode_4096ca500153620d,,,,,unmatched_hebrew_page,low,"Shalom – Peace, hello, goodbye – שלום",source_only
streetwise_unmatched_8206b0ef20e6caad,streetwise_episode_6eaa2eeb729a5cd9,,,,,unmatched_hebrew_page,low,"Az'aka – Alarm, siren – אזעקה",source_only
streetwise_match_e190b8be531584eb,streetwise_episode_46120cd63cac23fc,cclex_2f1fa2ab4faddaa5,Lime,אני רוצה,io (m.) - presente di volere,normalized_hebrew_phrase,medium,...נות אני חייב ללכת כמה אני חייב חייבת לך נראה נדבר מהלב אז נדבר דבר איתי נהיה בקשר ספונטני אני רוצה לפגוש אותך ספונטני אני ספונטני אנחנו עוד נראה את הימים האחרים צוחקים את האביב האהבות,draft_unverified
streetwise_match_40a05c9eacac1781,streetwise_episode_c9987eaee3c40043,cclex_d0a7a53761027d45,Red,ללכת,andare (infinito),exact_lexical_entry,high,Lalechet – To go – ללכת,draft_unverified
streetwise_match_92862dc01449ea99,streetwise_episode_c9987eaee3c40043,cclex_4d4082165407c680,Lime,אני הולכת,io (f.) - presente di andare,exact_lexical_entry,high,Ani holecht – I am going/leaving – אני הולכת,draft_unverified
streetwise_match_756dd1ef84d7e74a,streetwise_episode_c9987eaee3c40043,cclex_24931989b2b3ed57,Lime,ללכת,andare (infinito),exact_lexical_entry,high,Lalechet – To go – ללכת,draft_unverified
streetwise_match_cf3b10ef61fa1e03,streetwise_episode_c9987eaee3c40043,cclex_19c47aa20370558f,Lime,אנחנו הולכים,noi (m.) - presente di andare,exact_lexical_entry,high,Anachnu holchim – We're leaving – אנחנו הולכים,draft_unverified
