"status","flags","citizen_level","citizen_color","deck","source_deck","source","source_file","source_row","front","back","front_original","back_original"
"review","back_contains_hebrew|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","160","/ בנות כמה הן","םה..","ןה המכ תונב /","םה.."
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","160","בחור, בחו רה","guy","הר וחב ,רוחב","guy"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","162","גבר, גברים","woman , women (pl)","גבר, גברים","woman , women (pl)"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","162","ל צאת","to go out","תאצ ל","to go out"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","163","איש, אנשים","man , men (pl)","איש, אנשים","man , men (pl)"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","163","הז מנה","invitation","הנמ זה","invitation"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","163","על מה אתה ממליץ ""?","what do you recommend? ""","על מה אתה ממליץ ""?","what do you recommend? """
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","164","אדם, בן אדם, בני אדם","man, men, people","אדם, בן אדם, בני אדם","man, men, people"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","164","להו ציא","to bring out, to remove, to publish, to spend","איצ והל","to bring out, to remove, to publish, to spend"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","164","להמליץ ל...)מישהו( על...)משהו","to recommend something to someone (","להמליץ ל...)מישהו( על...)משהו","to recommend something to someone ("
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","166","בעל)בן זוג","somebody (m.f)","בעל )בן זוג","somebody (m.f)"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","167","בלהשתתף)ב","husband, partner (","בלהשתתף )ב","husband, partner ("
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","167","הוא השקיע מיליון דולר בסטארט אפ ""","He invested a million dollars in a start-up ""","הוא השקיע מיליון דולר בסטארט אפ ""","He invested a million dollars in a start-up """
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","168","להשקיע)ב","to put in a lot of effort, to invest in (...","להשקיע )ב","to put in a lot of effort, to invest in (..."
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","169","וואו, זה ממש מושקע ""!","Wow, a lot of effort went into this! ""","וואו, זה ממש מושקע ""!","Wow, a lot of effort went into this! """
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","169","מישהו/ מי שלא","Ahead of time","מישהו/ מי שלא","Ahead of time"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","170","הו צאה","expense","האצ וה","expense"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","170","להפתיע את...","to surprise","להפתיע את ...","to surprise"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","171","לנשום, נושם","Grade","לנשום, נושם","Grade"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","171","עד הודעה","income","עד הודעה","income"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","172","הו ד עה","message, announcement, news","הע ד וה","message, announcement, news"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","172","להישבר, נשבר","Breathe, breathed, breathed","להישבר, נשבר","Breathe, breathed, breathed"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","173","חשבון","to update","חשבון","to update"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","173","לעבור, עובר","To break, broken","לעבור, עובר","To break, broken"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","174","הוא שחקן מצליח ""","He is a successful actor ""","הוא שחקן מצליח ""","He is a successful actor """
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","174","עד הו ד עה ח ד שה","until further notice","הש ד ח הע ד וה דע","until further notice"
"review","low_extraction_confidence|pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","175","מי ש...","whoe v er","מי ש ...","whoe v er"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","175","סיפרתי בדיחה מוצלחת ""","I told a successful joke ""","סיפרתי בדיחה מוצלחת ""","I told a successful joke """
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","175","עס קה","transaction, deal","הק סע","transaction, deal"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","176","היה אירוע ממש מוצלח ""","It was a really successful event ""","היה אירוע ממש מוצלח ""","It was a really successful event """
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","176","לשבור, שבר את","whoever","לשבור, שבר את","whoever"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","177","משבר ""משבר הדיור ""","To break, broke (the)","משבר ""משבר הדיור ""","To break, broke (the)"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","178","להעליב","exposure, unveiling","להעליב","exposure, unveiling"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","179","הש פ לה","humiliation","הל פ שה","humiliation"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","179","השיר הזה ממש מוכר!","This song is really familiar","השיר הזה ממש מוכר !","This song is really familiar"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","180","ל ש חק את","to play the...","תא קח ש ל","to play the..."
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","181","חי / חיה","to insult","חי / חיה","to insult"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","181","לעטות - עטייה","Relative to...","לעטות - עטייה","Relative to..."
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","182","החל מ...","to wear (only for a mask)","החל מ ...","to wear (only for a mask)"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","183","בדיקה)לבדוק","Starting from...","בדיקה )לבדוק","Starting from..."
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","183","להו סיף","to add","ףיס והל","to add"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","184","חי / חיה ב ס רט","living in a movie","טר ס ב היח / יח","living in a movie"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","184","לקחת משהו/מישהו כמובן מאליו","To take something / someone for granted","לקחת משהו/מישהו כמובן מאליו","To take something/someone for granted"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","184","מוצ""ש - מוצאי שבת","Search, Covid test (","מוצ""ש - מוצאי שבת","Search, Covid test ("
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","185","לבטל - ביטול","Saturday Night","לבטל - ביטול","Saturday Night"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","186","הוא עובר תקופה ממש","available 👩","הוא עובר תקופה ממש","available 👩"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","186","לאשר - אישור","To cancel - cancellation","לאשר - אישור","To cancel - cancellation"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","187","לחפש - חיפוש","To approve - approval","לחפש - חיפוש","To approve - approval"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","187","ראיתי את חבר שלי עובר","emotion","ראיתי את חבר שלי עובר","emotion"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","188","אני עובר מחיפה לתל","period of time","אני עובר מחיפה לתל","period of time"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","188","צירוף מקרים","To search - search (n.)","צירוף מקרים","To search - search (n.)"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","189","להתאהב","He is going through a very tough period","להתאהב","He is going through a very tough period"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","189","נתב""ג - נמל תעופה בן גוריון","coincidences","נתב""ג - נמל תעופה בן גוריון","coincidences"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","192","בן","to fall in love","בן","to fall in love"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","192","לתרום ל...","to donate / to contribute","לתרום ל ...","to donate/to contribute"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","193","אל תוסיף כולם זה מושלם","don't add anything its perfect!","אל תוסיף כולם זה מושלם","don't add anything its perfect!"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","193","בת","they fall in love","בת","they fall in love"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","194","ל הס ת דר עם","to get along (with someone) or to handle it","םע רד ת סה ל","to get along (with someone) or to handle it"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","195","עוגת","partner 👨","עוגת","partner 👨"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","196","ארוחת","partner 👩","ארוחת","partner 👩"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","197","אולי תוותרו על השמפו?","Maybe pass on the shampoo?","אולי תוותרו על השמפו ?","Maybe pass on the shampoo?"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","197","חברת","couple","חברת","couple"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","198","גבינת","chocolate cake","גבינת","chocolate cake"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","199","תעודת","breakfast","תעודת","breakfast"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","200","עוגות","member of parliament","עוגות","member of parliament"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","201","ארוחות","goat cheese","ארוחות","goat cheese"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","202","מתווכח / מתווכחת / מתווכחים / מתווכחות","argument","מתווכח / מתווכחת / מתווכחים / מתווכחות","argument"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","202","תעודות","ID card","תעודות","ID card"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","203","אתווכח / תתווכח / תתווכחי / יתווכח / תתווכח / נתווכח / תתווכחו / יתווכחו","to argue with (present tense)","אתווכח / תתווכח / תתווכחי / יתווכח / תתווכח / נתווכח / תתווכחו / יתווכחו","to argue with (present tense)"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","203","בקבוקי","chocolate cakes","בקבוקי","chocolate cakes"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","204","התווכחתי / התווכחת / התווכחת / התווכח / התווכחה / התווכחנו / התווכחתם","to argue with (future tense)","התווכחתי / התווכחת / התווכחת / התווכח / התווכחה / התווכחנו / התווכחתם","to argue with (future tense)"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","204","חברי","breakfasts","חברי","breakfasts"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","205","התווכחתן /","to argue with (past tense) / ","התווכחתן /","to argue with (past tense) /"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","205","למה קבלת החנה? כי אני מכירה הבעל הבית","Why do you get a discount? Because I know the owner","למה קבלת החנה? כי אני מכירה הבעל הבית","Why do you get a discount? Because I know the owner"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","205","תפוחי","ID cards","תפוחי","ID cards"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","206","אין טעם","no  point","אין טעם","no  point"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","206","לעוף על","To love, really really like something or someone (also to","לעוף על","To love, really really like something or someone (also to"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","206","מספרי","bottles of wine","מספרי","bottles of wine"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","207","בני","members of parliament","בני","members of parliament"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","208","אתה רוצה את העוגה הזאת? לא,","potatoes","אתה רוצה את העוגה הזאת? לא,","potatoes"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","210","אתה מדבר על הבחור הזה? לא,","human beings","אתה מדבר על הבחור הזה? לא,","human beings"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","211","אתה רוצה את העוגה הזאת? לא, את","Do you want this cake? No, the other one.","תא ,אל ?תאזה הגועה תא הצור התא","Do you want this cake? No, the other one."
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","211","להתחבר ל...","to get dressed","להתחבר ל ...","to get dressed"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","213","הם חושבים אחד על","Are you talking about that guy? No, the other one.","הם חושבים אחד על","Are you talking about that guy? No, the other one."
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","213","להתנתק מ...","desert","להתנתק מ ...","desert"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Mar D.G 15_00 M_W Abigail","pdf_extracted_raw","Mar D.G 15_00 M_W Abigail - flashcard _ Quizlet.pdf","214","... ל התנ תק מ","to get disconnected from (physically and emotionally)","מ קת נתה ל ...","to get disconnected from (physically and emotionally)"
"review","back_contains_hebrew|low_extraction_confidence|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","214","הם כועסים אחד על","השני","הם כועסים אחד על","השני"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","215","הבנות סומכות אחת על","they love each other","הבנות סומכות אחת על","they love each other"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","217","תל ת לים","curls","םיל ת לת","curls"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","Jan DK M_W 830","pdf_extracted_raw","Jan DK M_W 830 - flashcard _ Quizlet.pdf","218","ל מצות","to make the most of something / to have enough of","תוצמ ל","to make the most of something / to have enough of"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","219","ב חינה","examination","הניח ב","examination"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","220","מב חינה","from a certain point of view","הניח במ","from a certain point of view"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","221","מב חינ תי","from my point of view","ית ניח במ","from my point of view"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","222","מב חינתו","from his point of view","ותניח במ","from his point of view"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","234","מבחינת המזג","from a cultural point of view (noun + adjective)","מבחינת המזג","from a cultural point of view (noun + adjective)"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","236","איך המסעדה הזאת? מבחינת","Avigail's point of view","איך המסעדה הזאת? מבחינת","Avigail's point of view"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","237","סביר, אבל מבחינת השירות - מעולה","Laura's point of view","סביר, אבל מבחינת השירות - מעולה","Laura's point of view"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","238","מאיזו","the weathers point of view","מאיזו","the weathers point of view"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","239","מכל","from a price point of view","מכל","from a price point of view"
"review","back_contains_hebrew|low_extraction_confidence|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","240","יוקר","המחיה","יוקר","המחיה"
"review","back_contains_hebrew|low_extraction_confidence|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","241","משכורת,","משכורות","משכורת,","משכורות"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","242","זקוק ל","...","זקוק ל","..."
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","245","נגיד","in what way","נגיד","in what way"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","247","בלית","the cost of the life","בלית","the cost of the life"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","248","הייתי שמח ל","salary, salaries","הייתי שמח ל","salary, salaries"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","249","בלתי","in need of","בלתי","in need of"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","250","משימה בלתי","renovation","משימה בלתי","renovation"
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","251","בלתי נסבל /","to renovate","בלתי נסבל /","to renovate"
"review","pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","252","... נגיד","let's say...","דיגנ...","let's say..."
"review","translation_language_mixed|pdf_without_semantic_reference","9","dark green","Dark Green","July Dark Green 08_30","pdf_extracted_raw","July Dark Green 08_30 - flashcard _ Quizlet.pdf","253","ל עזוב את","to abandon, to leave definetly","תא בוזע ל","to abandon, to leave definetly"
